row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
3074,defended_transformer,token_deletion_may_be_invalid_smiles,32,=,4.583193778991699,0.05189180374145508,0.05189180374145508
3074,defended_transformer,token_deletion_may_be_invalid_smiles,33,O,4.448770523071289,-0.08253145217895508,0.08253145217895508
3074,defended_transformer,token_deletion_may_be_invalid_smiles,34,),4.480555057525635,-0.050746917724609375,0.050746917724609375
3074,defended_transformer,token_deletion_may_be_invalid_smiles,35,c,4.599984169006348,0.06868219375610352,0.06868219375610352
3074,defended_transformer,token_deletion_may_be_invalid_smiles,36,c,4.599984169006348,0.06868219375610352,0.06868219375610352
3074,defended_transformer,token_deletion_may_be_invalid_smiles,37,1,4.77843713760376,0.24713516235351562,0.24713516235351562
3122,clean_transformer,token_deletion_may_be_invalid_smiles,0,[*],4.991779804229736,0.20571517944335938,0.20571517944335938
3122,clean_transformer,token_deletion_may_be_invalid_smiles,1,C,4.8738884925842285,0.08782386779785156,0.08782386779785156
3122,clean_transformer,token_deletion_may_be_invalid_smiles,2,C,4.8738884925842285,0.08782386779785156,0.08782386779785156
3122,clean_transformer,token_deletion_may_be_invalid_smiles,3,O,5.087991237640381,0.3019266128540039,0.3019266128540039
3122,clean_transformer,token_deletion_may_be_invalid_smiles,4,C,4.886046886444092,0.09998226165771484,0.09998226165771484
3122,clean_transformer,token_deletion_may_be_invalid_smiles,5,C,4.886046886444092,0.09998226165771484,0.09998226165771484
3122,clean_transformer,token_deletion_may_be_invalid_smiles,6,O,4.780855178833008,-0.005209445953369141,0.005209445953369141
3122,clean_transformer,token_deletion_may_be_invalid_smiles,7,C,4.816446304321289,0.03038167953491211,0.03038167953491211
3122,clean_transformer,token_deletion_may_be_invalid_smiles,8,C,4.816446304321289,0.03038167953491211,0.03038167953491211
3122,clean_transformer,token_deletion_may_be_invalid_smiles,9,O,4.6739325523376465,-0.11213207244873047,0.11213207244873047
3122,clean_transformer,token_deletion_may_be_invalid_smiles,10,C,4.637167453765869,-0.1488971710205078,0.1488971710205078
3122,clean_transformer,token_deletion_may_be_invalid_smiles,11,(,4.254854202270508,-0.5312104225158691,0.5312104225158691
3122,clean_transformer,token_deletion_may_be_invalid_smiles,12,=,4.784451961517334,-0.0016126632690429688,0.0016126632690429688
3122,clean_transformer,token_deletion_may_be_invalid_smiles,13,O,4.658414840698242,-0.12764978408813477,0.12764978408813477
3122,clean_transformer,token_deletion_may_be_invalid_smiles,14,),4.674319267272949,-0.11174535751342773,0.11174535751342773
3122,clean_transformer,token_deletion_may_be_invalid_smiles,15,c,4.919631004333496,0.13356637954711914,0.13356637954711914
3122,clean_transformer,token_deletion_may_be_invalid_smiles,16,1,4.8078765869140625,0.021811962127685547,0.021811962127685547
